,equipo,nit,news_id,participacion,categoria
525,enelpi,890900317,news95736,Sector,Otra
526,enelpi,890900317,news95738,Sector,Otra
527,enelpi,890900317,news95739,Sector,Otra
528,enelpi,890900317,news95740,Sector,Otra
529,enelpi,890900317,news95745,Sector,Regulacion
530,enelpi,890900317,news95746,Sector,Otra
531,enelpi,890900317,news96290,No Aplica,Macroeconomia
532,enelpi,890900317,news98119,No Aplica,Descartable
533,enelpi,890900317,news98130,No Aplica,Descartable
534,enelpi,890900317,news98133,No Aplica,Innovacion
535,enelpi,890900317,news98137,No Aplica,Descartable
536,enelpi,890900317,news98145,No Aplica,Macroeconomia
537,enelpi,890900317,news98146,No Aplica,Descartable
538,enelpi,890900317,news98147,No Aplica,Macroeconomia
539,enelpi,890900317,news98148,No Aplica,Descartable
540,enelpi,890900317,news98151,No Aplica,Innovacion
541,enelpi,890900317,news98155,No Aplica,Macroeconomia
542,enelpi,890900317,news98157,No Aplica,Sostenibilidad
543,enelpi,890900317,news98159,No Aplica,Descartable
544,enelpi,890900317,news98170,No Aplica,Descartable
545,enelpi,891410137,news10015,Sector,Otra
546,enelpi,891410137,news12154,Cliente,Otra
547,enelpi,891410137,news12573,Cliente,Otra
548,enelpi,891410137,news14742,No Aplica,Descartable
549,enelpi,891410137,news14886,No Aplica,Descartable
550,enelpi,891410137,news16531,No Aplica,Descartable
551,enelpi,891410137,news17760,No Aplica,Descartable
552,enelpi,891410137,news18540,Sector,Otra
553,enelpi,891410137,news20691,No Aplica,Descartable
554,enelpi,891410137,news23481,No Aplica,Macroeconomia
555,enelpi,891410137,news23580,Sector,Otra
556,enelpi,891410137,news23721,Sector,Sostenibilidad
557,enelpi,891410137,news24284,Sector,Otra
558,enelpi,891410137,news27070,Sector,Otra
559,enelpi,891410137,news29904,No Aplica,Descartable
560,enelpi,891410137,news30810,Sector,Otra
561,enelpi,891410137,news30818,Sector,Otra
562,enelpi,891410137,news31020,No Aplica,Descartable
563,enelpi,891410137,news34987,No Aplica,Descartable
564,enelpi,891410137,news37295,No Aplica,Descartable
565,enelpi,891410137,news37296,No Aplica,Descartable
566,enelpi,891410137,news37300,No Aplica,Reputacion
567,enelpi,891410137,news37304,No Aplica,Descartable
568,enelpi,891410137,news38195,No Aplica,Innovacion
569,enelpi,891410137,news44967,Sector,Sostenibilidad
570,enelpi,891410137,news47610,Cliente,Otra
571,enelpi,891410137,news49444,No Aplica,Descartable
572,enelpi,891410137,news49716,Cliente,Otra
573,enelpi,891410137,news52695,Sector,Otra
574,enelpi,891410137,news58732,No Aplica,Sostenibilidad
575,enelpi,891410137,news61067,No Aplica,Descartable
576,enelpi,891410137,news61126,No Aplica,Sostenibilidad
577,enelpi,891410137,news61325,No Aplica,Descartable
578,enelpi,891410137,news63137,No Aplica,Descartable
579,enelpi,891410137,news63334,No Aplica,Sostenibilidad
580,enelpi,891410137,news65987,No Aplica,Descartable
581,enelpi,891410137,news70039,Sector,Regulacion
582,enelpi,891410137,news74575,No Aplica,Innovacion
583,enelpi,891410137,news74661,No Aplica,Descartable
584,enelpi,891410137,news76062,No Aplica,Descartable
585,enelpi,891410137,news76063,No Aplica,Descartable
586,enelpi,891410137,news76079,No Aplica,Descartable
587,enelpi,891410137,news76146,No Aplica,Descartable
588,enelpi,891410137,news79053,Sector,Otra
589,enelpi,891410137,news82501,Sector,Otra
590,enelpi,891410137,news83578,Sector,Otra
591,enelpi,891410137,news83584,Sector,Otra
592,enelpi,891410137,news83585,Sector,Otra
593,enelpi,891410137,news92999,No Aplica,Descartable
594,enelpi,891410137,news94219,No Aplica,Innovacion
595,enelpi,891410137,news94222,No Aplica,Descartable
596,enelpi,891410137,news94225,No Aplica,Descartable
597,enelpi,891410137,news94227,Cliente,Otra
598,enelpi,891410137,news94230,No Aplica,Macroeconomia
599,enelpi,891410137,news94234,Sector,Otra
600,enelpi,891410137,news94235,No Aplica,Descartable
601,enelpi,891410137,news94236,Sector,Otra
602,enelpi,891410137,news94242,Sector,Otra
603,enelpi,891410137,news94245,No Aplica,Descartable
604,enelpi,891410137,news95717,No Aplica,Descartable
605,enelpi,891410137,news95726,No Aplica,Descartable
606,enelpi,891410137,news95730,No Aplica,Descartable
607,enelpi,891410137,news95733,Sector,Otra
608,enelpi,891410137,news95734,Sector,Otra
609,enelpi,891410137,news95736,Sector,Otra
610,enelpi,891410137,news95738,Sector,Otra
611,enelpi,891410137,news95739,Sector,Otra
612,enelpi,891410137,news95740,Sector,Otra
613,enelpi,891410137,news95745,Sector,Regulacion
614,enelpi,891410137,news95746,Sector,Otra
615,enelpi,891410137,news96290,No Aplica,Macroeconomia
616,enelpi,891410137,news98119,No Aplica,Descartable
617,enelpi,891410137,news98130,No Aplica,Descartable
618,enelpi,891410137,news98133,No Aplica,Innovacion
619,enelpi,891410137,news98137,No Aplica,Descartable
620,enelpi,891410137,news98145,No Aplica,Macroeconomia
621,enelpi,891410137,news98146,No Aplica,Descartable
622,enelpi,891410137,news98147,No Aplica,Macroeconomia
623,enelpi,891410137,news98148,No Aplica,Descartable
624,enelpi,891410137,news98151,No Aplica,Innovacion
625,enelpi,891410137,news98155,No Aplica,Macroeconomia
626,enelpi,891410137,news98157,No Aplica,Sostenibilidad
627,enelpi,891410137,news98159,No Aplica,Descartable
628,enelpi,891410137,news98170,No Aplica,Descartable
629,enelpi,899999278,news10015,Sector,Otra
630,enelpi,899999278,news14550,No Aplica,Sostenibilidad
631,enelpi,899999278,news14742,No Aplica,Descartable
632,enelpi,899999278,news14869,No Aplica,Descartable
633,enelpi,899999278,news15134,No Aplica,Regulacion
634,enelpi,899999278,news15861,Sector,Otra
635,enelpi,899999278,news15862,No Aplica,Regulacion
636,enelpi,899999278,news15863,Sector,Otra
637,enelpi,899999278,news15864,No Aplica,Descartable
638,enelpi,899999278,news15865,Sector,Otra
639,enelpi,899999278,news15872,No Aplica,Regulacion
640,enelpi,899999278,news15878,No Aplica,Innovacion
641,enelpi,899999278,news15881,No Aplica,Innovacion
642,enelpi,899999278,news15883,No Aplica,Descartable
643,enelpi,899999278,news15885,Sector,Otra
644,enelpi,899999278,news15887,Sector,Otra
645,enelpi,899999278,news15892,No Aplica,Descartable
646,enelpi,899999278,news15897,No Aplica,Descartable
647,enelpi,899999278,news16102,No Aplica,Descartable
648,enelpi,899999278,news17760,No Aplica,Descartable
649,enelpi,899999278,news20716,No Aplica,Innovacion
650,enelpi,899999278,news23481,No Aplica,Macroeconomia
651,enelpi,899999278,news23721,Sector,Sostenibilidad
652,enelpi,899999278,news27332,No Aplica,Innovacion
653,enelpi,899999278,news31134,Sector,Otra
654,enelpi,899999278,news31135,No Aplica,Innovacion
655,enelpi,899999278,news31137,Sector,Macroeconomia
656,enelpi,899999278,news40754,No Aplica,Sostenibilidad
657,enelpi,899999278,news40757,No Aplica,Descartable
658,enelpi,899999278,news40761,No Aplica,Descartable
659,enelpi,899999278,news44967,Sector,Sostenibilidad
660,enelpi,899999278,news47206,No Aplica,Descartable
661,enelpi,899999278,news61325,No Aplica,Descartable
662,enelpi,899999278,news70039,Sector,Regulacion
663,enelpi,899999278,news95717,No Aplica,Descartable
664,enelpi,899999278,news95726,No Aplica,Descartable
665,enelpi,899999278,news95730,Sector,Otra
666,enelpi,899999278,news95733,Sector,Otra
667,enelpi,899999278,news95734,Sector,Otra
668,enelpi,899999278,news95736,Sector,Otra
669,enelpi,899999278,news95738,Sector,Otra
670,enelpi,899999278,news95739,Sector,Otra
671,enelpi,899999278,news95740,Sector,Otra
672,enelpi,899999278,news95745,Sector,Regulacion
673,enelpi,899999278,news95746,Sector,Otra
674,enelpi,860051135,news10028,Sector,Regulacion
675,enelpi,860051135,news10029,Sector,Regulacion
676,enelpi,860051135,news10030,No Aplica,Macroeconomia
677,enelpi,860051135,news10031,Sector,Regulacion
678,enelpi,860051135,news10033,Cliente,Innovacion
679,enelpi,860051135,news10103,No Aplica,Descartable
680,enelpi,860051135,news10112,No Aplica,Innovacion
681,enelpi,860051135,news10115,Cliente,Macroeconomia
682,enelpi,860051135,news10117,Cliente,Otra
683,enelpi,860051135,news10118,Cliente,Regulacion
684,enelpi,860051135,news10120,No Aplica,Descartable
685,enelpi,860051135,news10130,Sector,Regulacion
686,enelpi,860051135,news10134,No Aplica,Innovacion
687,enelpi,860051135,news10135,Sector,Regulacion
688,enelpi,860051135,news10137,Cliente,Innovacion
689,enelpi,860051135,news10141,Cliente,Otra
690,enelpi,860051135,news10154,Cliente,Regulacion
691,enelpi,860051135,news10156,No Aplica,Descartable
692,enelpi,860051135,news10191,Cliente,Macroeconomia
693,enelpi,860051135,news10202,No Aplica,Descartable
694,enelpi,860051135,news10276,No Aplica,Descartable
695,enelpi,860051135,news10299,Sector,Macroeconomia
696,enelpi,860051135,news10652,Cliente,Macroeconomia
697,enelpi,860051135,news10775,Sector,Macroeconomia
698,enelpi,860051135,news14426,Sector,Otra
699,enelpi,860051135,news14427,Sector,Otra
700,enelpi,860051135,news14431,No Aplica,Innovacion
701,enelpi,860051135,news14444,No Aplica,Innovacion
702,enelpi,860051135,news14447,Sector,Otra
703,enelpi,860051135,news14451,Sector,Otra
704,enelpi,860051135,news14453,Sector,Otra
705,enelpi,860051135,news14459,Sector,Otra
706,enelpi,860051135,news14467,Sector,Otra
707,enelpi,860051135,news14869,No Aplica,Descartable
708,enelpi,860051135,news16304,Sector,Otra
709,enelpi,860051135,news16305,Sector,Otra
710,enelpi,860051135,news22490,Sector,Otra
711,enelpi,860051135,news26939,Cliente,Otra
712,enelpi,860051135,news26940,No Aplica,Regulacion
713,enelpi,860051135,news26942,Cliente,Otra
714,enelpi,860051135,news26944,Sector,Regulacion
715,enelpi,860051135,news26956,No Aplica,Macroeconomia
716,enelpi,860051135,news38194,Sector,Otra
717,enelpi,860051135,news38197,Sector,Otra
718,enelpi,860051135,news44746,Sector,Otra
719,enelpi,860051135,news44778,No Aplica,Macroeconomia
720,enelpi,860051135,news44789,Sector,Otra
721,enelpi,860051135,news44793,Sector,Otra
722,enelpi,860051135,news44798,Sector,Otra
723,enelpi,860051135,news44800,Sector,Otra
724,enelpi,860051135,news44801,Cliente,Macroeconomia
725,enelpi,860051135,news44804,No Aplica,Innovacion
726,enelpi,860051135,news44807,Cliente,Innovacion
727,enelpi,860051135,news44821,Sector,Innovacion
728,enelpi,860051135,news44822,Cliente,Macroeconomia
729,enelpi,860051135,news44827,Cliente,Macroeconomia
730,enelpi,860051135,news44829,Sector,Macroeconomia
731,enelpi,860051135,news44830,Sector,Innovacion
732,enelpi,860051135,news44831,No Aplica,Macroeconomia
733,enelpi,860051135,news44836,Cliente,Macroeconomia
734,enelpi,860051135,news44845,Cliente,Regulacion
735,enelpi,860051135,news44852,Cliente,Innovacion
736,enelpi,860051135,news44856,Cliente,Innovacion
737,enelpi,860051135,news59900,Sector,Macroeconomia
738,enelpi,860051135,news63880,Sector,Otra
739,enelpi,860051135,news63915,No Aplica,Descartable
740,enelpi,860051135,news76937,No Aplica,Innovacion
741,enelpi,860051135,news86936,No Aplica,Innovacion
742,enelpi,860051135,news96850,No Aplica,Innovacion
743,enelpi,860051135,news96851,Sector,Macroeconomia
744,enelpi,860051135,news96853,Sector,Regulacion
745,enelpi,860051135,news96854,Sector,Regulacion
746,enelpi,860051135,news96855,No Aplica,Descartable
747,enelpi,860051135,news96856,No Aplica,Innovacion
748,enelpi,860051135,news96857,No Aplica,Innovacion
749,enelpi,860051135,news96862,Sector,Macroeconomia
750,enelpi,860051135,news96863,No Aplica,Descartable
751,enelpi,860051135,news96867,Sector,Regulacion
752,enelpi,860051135,news96888,No Aplica,Innovacion
753,enelpi,860051135,news96890,Sector,Regulacion
754,enelpi,860051135,news96896,Sector,Regulacion
755,enelpi,860051135,news98004,No Aplica,Macroeconomia
756,enelpi,860051135,news98971,No Aplica,Descartable
757,enelpi,890480123,news10030,No Aplica,Macroeconomia
758,enelpi,890480123,news11237,No Aplica,Innovacion
759,enelpi,890480123,news15607,No Aplica,Descartable
760,enelpi,890480123,news16388,No Aplica,Reputacion
761,enelpi,890480123,news21765,Sector,Sostenibilidad
762,enelpi,890480123,news21815,Sector,Innovacion
763,enelpi,890480123,news21816,Sector,Innovacion
764,enelpi,890480123,news22971,Cliente,Otra
765,enelpi,890480123,news25885,No Aplica,Descartable
766,enelpi,890480123,news28510,No Aplica,Reputacion
767,enelpi,890480123,news32224,No Aplica,Innovacion
768,enelpi,890480123,news32361,No Aplica,Descartable
769,enelpi,890480123,news32362,Cliente,Sostenibilidad
770,enelpi,890480123,news32365,No Aplica,Descartable
771,enelpi,890480123,news32368,No Aplica,Descartable
772,enelpi,890480123,news32386,No Aplica,Regulacion
773,enelpi,890480123,news32390,Sector,Sostenibilidad
774,enelpi,890480123,news32391,No Aplica,Descartable
775,enelpi,890480123,news32397,No Aplica,Descartable
776,enelpi,890480123,news32401,No Aplica,Descartable
777,enelpi,890480123,news32402,No Aplica,Descartable
778,enelpi,890480123,news32419,Cliente,Otra
779,enelpi,890480123,news32423,Cliente,Otra
780,enelpi,890480123,news32430,Cliente,Otra
781,enelpi,890480123,news32431,Cliente,Sostenibilidad
782,enelpi,890480123,news32432,Sector,Innovacion
783,enelpi,890480123,news32433,No Aplica,Descartable
784,enelpi,890480123,news33304,No Aplica,Sostenibilidad
785,enelpi,890480123,news33329,Sector,Sostenibilidad
786,enelpi,890480123,news38932,No Aplica,Descartable
787,enelpi,890480123,news39139,No Aplica,Descartable
788,enelpi,890480123,news42251,No Aplica,Descartable
789,enelpi,890480123,news43778,Sector,Innovacion
790,enelpi,890480123,news44360,Sector,Sostenibilidad
791,enelpi,890480123,news44775,No Aplica,Macroeconomia
792,enelpi,890480123,news49238,No Aplica,Descartable
793,enelpi,890480123,news50868,Sector,Sostenibilidad
794,enelpi,890480123,news51712,No Aplica,Descartable
795,enelpi,890480123,news52463,Cliente,Sostenibilidad
796,enelpi,890480123,news52585,Sector,Sostenibilidad
797,enelpi,890480123,news53952,No Aplica,Descartable
798,enelpi,890480123,news55051,No Aplica,Descartable
799,enelpi,890480123,news55174,Sector,Innovacion
800,enelpi,890480123,news60187,No Aplica,Reputacion
801,enelpi,890480123,news61079,Sector,Sostenibilidad
802,enelpi,890480123,news61166,No Aplica,Sostenibilidad
803,enelpi,890480123,news61261,No Aplica,Macroeconomia
804,enelpi,890480123,news61952,Sector,Sostenibilidad
805,enelpi,890480123,news62279,No Aplica,Macroeconomia
806,enelpi,890480123,news62349,No Aplica,Descartable
807,enelpi,890480123,news63891,No Aplica,Descartable
808,enelpi,890480123,news65016,No Aplica,Descartable
809,enelpi,890480123,news65017,No Aplica,Descartable
810,enelpi,890480123,news65021,No Aplica,Descartable
811,enelpi,890480123,news65022,No Aplica,Descartable
812,enelpi,890480123,news65028,No Aplica,Regulacion
813,enelpi,890480123,news65031,No Aplica,Sostenibilidad
814,enelpi,890480123,news65034,No Aplica,Sostenibilidad
815,enelpi,890480123,news65036,No Aplica,Descartable
816,enelpi,890480123,news65041,No Aplica,Descartable
817,enelpi,890480123,news65042,No Aplica,Descartable
818,enelpi,890480123,news65045,No Aplica,Descartable
819,enelpi,890480123,news65047,No Aplica,Descartable
820,enelpi,890480123,news65049,No Aplica,Descartable
821,enelpi,890480123,news65051,No Aplica,Descartable
822,enelpi,890480123,news65055,No Aplica,Regulacion
823,enelpi,890480123,news65059,No Aplica,Descartable
824,enelpi,890480123,news65063,No Aplica,Descartable
825,enelpi,890480123,news65065,No Aplica,Descartable
826,enelpi,890480123,news65066,No Aplica,Descartable
827,enelpi,890480123,news65068,No Aplica,Descartable
828,enelpi,890480123,news65072,No Aplica,Descartable
829,enelpi,890480123,news65074,No Aplica,Sostenibilidad
830,enelpi,890480123,news65088,No Aplica,Descartable
831,enelpi,890480123,news65089,No Aplica,Descartable
832,enelpi,890480123,news65090,No Aplica,Descartable
833,enelpi,890480123,news65091,No Aplica,Descartable
834,enelpi,890480123,news65093,No Aplica,Descartable
835,enelpi,890480123,news65094,No Aplica,Sostenibilidad
836,enelpi,890480123,news65096,No Aplica,Innovacion
837,enelpi,890480123,news65104,No Aplica,Sostenibilidad
838,enelpi,890480123,news65106,No Aplica,Descartable
839,enelpi,890480123,news65107,No Aplica,Descartable
840,enelpi,890480123,news65108,No Aplica,Descartable
841,enelpi,890480123,news65109,No Aplica,Descartable
842,enelpi,890480123,news65111,No Aplica,Sostenibilidad
843,enelpi,890480123,news65127,Sector,Sostenibilidad
844,enelpi,890480123,news65130,Sector,Sostenibilidad
845,enelpi,890480123,news65134,Sector,Sostenibilidad
846,enelpi,890480123,news65139,No Aplica,Descartable
847,enelpi,890480123,news65147,No Aplica,Descartable
848,enelpi,890480123,news65149,No Aplica,Sostenibilidad
849,enelpi,890480123,news65152,No Aplica,Descartable
850,enelpi,890480123,news65157,No Aplica,Sostenibilidad
851,enelpi,890480123,news65160,No Aplica,Descartable
852,enelpi,890480123,news65162,No Aplica,Sostenibilidad
853,enelpi,890480123,news65164,Sector,Sostenibilidad
854,enelpi,890480123,news65170,No Aplica,Reputacion
855,enelpi,890480123,news65173,Sector,Sostenibilidad
856,enelpi,890480123,news65174,No Aplica,Sostenibilidad
857,enelpi,890480123,news65175,No Aplica,Descartable
858,enelpi,890480123,news65180,No Aplica,Descartable
859,enelpi,890480123,news65182,No Aplica,Descartable
860,enelpi,890480123,news65183,No Aplica,Descartable
861,enelpi,890480123,news65194,No Aplica,Descartable
862,enelpi,890480123,news65206,No Aplica,Descartable
863,enelpi,890480123,news65211,No Aplica,Descartable
864,enelpi,890480123,news65213,No Aplica,Descartable
865,enelpi,890480123,news65214,No Aplica,Descartable
866,enelpi,890480123,news65217,Cliente,Sostenibilidad
867,enelpi,890480123,news65224,No Aplica,Descartable
868,enelpi,890480123,news65225,No Aplica,Descartable
869,enelpi,890480123,news65227,No Aplica,Reputacion
870,enelpi,890480123,news65232,Sector,Sostenibilidad
871,enelpi,890480123,news65234,No Aplica,Reputacion
872,enelpi,890480123,news65241,No Aplica,Descartable
873,enelpi,890480123,news65248,No Aplica,Descartable
874,enelpi,890480123,news65256,No Aplica,Descartable
875,enelpi,890480123,news65267,Cliente,Sostenibilidad
876,enelpi,890480123,news65269,Sector,Sostenibilidad
877,enelpi,890480123,news65272,No Aplica,Descartable
